1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,result
0.007434944,0.011152416,0.074349442,0.020817844,0.015613383,0.095910781,0.403717472,0.200743494,0.157620818,0.012639405,3.10E-14
0.038095238,0.028571429,0.017460317,0.058730159,0.055555556,0.325396825,0.085714286,0.228571429,0.066666667,0.095238095,2.51E-12
0.009191176,0.007352941,0.007352941,0.010110294,0.009191176,0.009191176,0.465073529,0.016544118,0.452205882,0.013786765,2.04E-17
0.047175127,0.010039441,0.068124776,0.115351124,0.010449214,0.097935768,0.289760795,0.110331404,0.032525739,0.218306613,8.65E-13
0.03902439,0.017560976,0.305365854,0.012682927,0.013658537,0.403902439,0.110243902,0.023414634,0.025365854,0.048780488,4.68E-14
0.021795624,0.006706346,0.04208232,0.014753961,0.003604661,0.048788666,0.493084081,0.031519826,0.303462151,0.034202364,2.57E-15
0.004321521,0.005185825,0.009507347,0.00605013,0.00605013,0.942091616,0.004321521,0.006914434,0.005185825,0.010371651,1.18E-20
0.029892081,0.008044486,0.239576236,0.059322593,0.010440249,0.018045146,0.117040684,0.039299294,0.184913291,0.29342594,1.61E-13
0.023330652,0.007106463,0.037677662,0.076159828,0.001877179,0.017162778,0.489407348,0.003888442,0.117860016,0.225529633,7.75E-16
0.06684168,0.003836834,0.038368336,0.004240711,0.005654281,0.101978998,0.170234249,0.519184168,0.023424879,0.066235864,3.30E-15
0.159971811,0.009866103,0.023960536,0.014799154,0.028893587,0.556730092,0.067653277,0.050035236,0.031007752,0.057082452,5.39E-14
0.009649568,0.006602336,0.212290503,0.007110208,0.006602336,0.149822245,0.500253936,0.024885729,0.071102082,0.011681056,9.84E-16
0.004189378,0.003603766,0.021667643,0.001531601,0.020901842,0.028289563,0.315284472,0.581107257,0.016532276,0.006892202,6.18E-18
0.019713262,0.009557945,0.016129032,0.016726404,0.014336918,0.120071685,0.571684588,0.013142174,0.1260454,0.092592593,7.67E-15
0.005281207,0.001714678,0.001714678,0.001783265,0.002057613,0.168930041,0.120781893,0.575377229,0.102194787,0.020164609,1.38E-18
0.017488076,0.019077901,0.033386328,0.027027027,0.009538951,0.076311606,0.647058824,0.047694754,0.06200318,0.060413355,2.53E-14
0.01572327,0.005660377,0.052830189,0.011320755,0.010062893,0.116352201,0.702515723,0.057232704,0.013836478,0.014465409,5.02E-16
0.03098794,0.005111413,0.245827011,0.10502356,0.002715438,0.054947688,0.255011581,0.014615446,0.065330245,0.220429678,3.27E-14
0.021371327,0.024042743,0.135351736,0.016918967,0.02760463,0.019590383,0.530721282,0.035618878,0.023152271,0.165627783,4.61E-14
0.016605166,0.014760148,0.016605166,0.022140221,0.035055351,0.169741697,0.47601476,0.125461255,0.044280443,0.079335793,1.12E-13
0.182932309,0.005228972,0.004697904,0.631316639,0.002777891,0.005555783,0.004779607,0.006005147,0.089219331,0.067486417,7.57E-18
0.090721649,0.003780069,0.021649485,0.006701031,0.013917526,0.07628866,0.381099656,0.007388316,0.278350515,0.120103093,4.97E-15
0.009687972,0.001761449,0.11348767,0.013965778,0.190865627,0.043281329,0.395571213,0.024031203,0.10078007,0.10656769,2.28E-14
0.012153437,0.005696924,0.080136726,0.008735283,0.007595898,0.011773642,0.59779719,0.056209647,0.19103684,0.028864413,8.03E-16
0.021991832,0.018535972,0.396481307,0.010367578,0.004712535,0.007540057,0.379830349,0.017279296,0.101162425,0.042098649,1.66E-15
0.038940271,0.004321895,0.012836027,0.001728758,0.001988072,0.144221627,0.259140807,0.021912006,0.450384649,0.064525888,1.77E-16
4.66E-04,6.53E-04,2.80E-04,6.99E-04,0.995663325,3.73E-04,4.20E-04,4.66E-04,4.66E-04,5.13E-04,1.04E-30
0.071129707,0.030683403,0.044630404,0.058577406,0.020920502,0.069735007,0.131101813,0.09762901,0.387726639,0.087866109,3.63E-12
0.051324503,0.008278146,0.031456954,0.014900662,0.016556291,0.339403974,0.425496689,0.066225166,0.029801325,0.016556291,1.56E-14
0.021482277,0.01396348,0.029001074,0.009667025,0.011815252,0.099892589,0.331901182,0.143931257,0.151450054,0.186895811,1.34E-13
0.022673346,0.009227524,0.024782494,0.029528078,0.005009228,0.043237543,0.532032692,0.016873187,0.158977063,0.157658845,7.46E-15
0.008170962,0.008170962,0.055939661,0.011313639,0.011313639,0.023884349,0.607165305,0.011942175,0.228786926,0.033312382,6.31E-16
0.01281337,0.01281337,0.010027855,0.016713092,0.005013928,0.008356546,0.826740947,0.04735376,0.015041783,0.045125348,3.06E-17
0.003916449,0.175587467,0.765665796,0.006527415,0.003916449,0.017624021,0.005221932,0.010443864,0.005221932,0.005874674,3.97E-19
0.211737629,0.01726122,0.120828539,0.051783659,0.021864212,0.027617952,0.039125432,0.026467204,0.411967779,0.071346375,4.20E-13
0.009433962,0.006659267,0.009433962,0.023307436,0.008324084,0.06936737,0.470588235,0.043840178,0.336293008,0.022752497,1.26E-15
0.01297648,0.00729927,0.063260341,0.01946472,0.00973236,0.057583131,0.347931873,0.051094891,0.409570154,0.02108678,1.00E-14
0.033245844,0.01312336,0.111111111,0.101487314,0.011373578,0.162729659,0.238845144,0.012248469,0.264216973,0.051618548,3.63E-13
0.061790668,0.013871375,0.010088272,0.08480454,0.311790668,0.041298865,0.128940731,0.063997478,0.014186633,0.269230769,2.98E-13
0.024154589,0.014492754,0.040257649,0.009661836,0.014492754,0.051529791,0.513687601,0.024154589,0.286634461,0.020933977,7.57E-15
0.07010582,0.014021164,0.425661376,0.015873016,0.060582011,0.189153439,0.077248677,0.012169312,0.090740741,0.044444444,2.89E-13
0.013681592,0.012437811,0.064054726,0.024253731,0.024253731,0.197139303,0.497512438,0.107587065,0.02300995,0.036069652,5.62E-14
0.093513514,0.035675676,0.004324324,0.383783784,0.002702703,0.017297297,0.013513514,0.021621622,0.059459459,0.368108108,1.66E-15
0.006660542,0.003674782,0.01010565,0.064308682,0.002526412,0.012861736,0.429719798,0.048920533,0.394120349,0.027101516,1.16E-16
0.02351314,0.012448133,0.218533887,0.015214385,0.024896266,0.06362379,0.459197787,0.096818811,0.060857538,0.024896266,1.04E-13
0.139279169,0.006719609,0.138057422,0.007330483,0.006108735,0.493585828,0.139890043,0.012828345,0.007941356,0.04825901,1.96E-15
0.070301051,0.016287736,0.003349663,0.344973412,0.006238747,0.029602646,0.021772809,0.021102877,0.116149562,0.370221496,4.83E-15
0.01076716,0.022880215,0.116419919,0.020861373,0.02422611,0.205921938,0.127860027,0.34589502,0.00807537,0.117092867,1.25E-13
0.213157895,0.022368421,0.264473684,0.076315789,0.017105263,0.097368421,0.043421053,0.021052632,0.113157895,0.131578947,2.18E-12
0.011918275,0.047105562,0.102724177,0.002837684,0.013053348,0.081157775,0.211975028,0.488365494,0.024687855,0.016174801,7.17E-15
0.059701493,0.019189765,0.040511727,0.036247335,0.07249467,0.157782516,0.319829424,0.15565032,0.051172708,0.087420043,4.29E-12
0.029658646,0.121432569,0.006715165,0.015109121,0.012870733,0.097929491,0.453273643,0.223838836,0.029658646,0.009513151,1.32E-14
0.003075346,0.00871348,0.004100461,0.006150692,0.005125577,0.008200923,0.446950282,0.011276269,0.491030241,0.01537673,1.08E-18
0.073363431,0.019187359,0.016930023,0.038374718,0.106094808,0.341986456,0.203160271,0.108352144,0.034988713,0.057562077,1.47E-12
0.039136302,0.002699055,0.004723347,0.009784076,0.765182186,0.019568151,0.003036437,0.105937922,0.005060729,0.044871795,5.34E-18
0.005616103,0.002835854,0.031861655,0.009897687,0.022464413,0.011120996,0.607373221,0.250278025,0.024132562,0.034419484,1.58E-16
0.16208453,0.089454247,0.205580632,0.012720558,0.006565449,0.022979073,0.118178088,0.00738613,0.332375872,0.042675421,7.08E-14
0.008809524,0.002619048,0.024761905,0.005714286,0.005,0.01452381,0.679761905,0.037142857,0.205238095,0.016428571,2.02E-17
0.042699725,0.003443526,0.092630854,0.216942149,0.024449036,0.282598714,0.16838843,0.021694215,0.016988062,0.130165289,1.65E-13
0.435493663,0.019427791,0.009638006,0.016999317,0.005160507,0.088563406,0.064050998,0.180010625,0.142065721,0.038589967,4.00E-14
0.031531532,0.027027027,0.063063063,0.027027027,0.029279279,0.058558559,0.459459459,0.02027027,0.256756757,0.027027027,1.61E-13
0.005889647,0.005579665,0.042467452,0.005579665,0.0133292,0.064476131,0.663980161,0.038437694,0.153130812,0.007129572,1.86E-16
0.148583276,0.004607233,0.003225063,0.078322967,0.281041235,0.090071412,0.149043999,0.116102281,0.04284727,0.086155264,2.80E-13
0.029095792,0.015219338,0.022381379,0.013876455,0.465085049,0.142345568,0.235004476,0.036705461,0.026410027,0.013876455,2.88E-14
0.207036536,0.01285521,0.139377537,0.00405954,0.00879567,0.035859269,0.00473613,0.00811908,0.01962111,0.559539919,2.01E-16
0.017306028,0.019180848,0.003461206,0.045428324,0.004038073,0.612489184,0.127920392,0.023795789,0.128641477,0.017738679,8.97E-16
0.013678178,0.012907576,0.084862496,0.02133603,0.006261138,0.187641478,0.402013197,0.023695998,0.025140876,0.222463035,2.00E-14
0.346320346,0.012593467,0.018103109,0.046831956,0.009051555,0.156237702,0.136166863,0.018103109,0.188902007,0.067689886,1.65E-13
0.2027833,0.02306163,0.031013917,0.02306163,0.004771372,0.364214712,0.125646123,0.042147117,0.025049702,0.158250497,1.22E-13
0.009188361,0.007656968,0.247320061,0.003828484,0.006125574,0.513782542,0.041347626,0.007656968,0.156202144,0.006891271,7.14E-17
0.01130742,0.013427562,0.183745583,0.010600707,0.012014134,0.007773852,0.238162544,0.007067138,0.48409894,0.03180212,7.16E-16
0.006399069,0.012216405,0.183827807,0.009307737,0.004653869,0.005235602,0.178592205,0.012216405,0.5823153,0.005235602,2.17E-17
0.013357079,0.063223508,0.016028495,0.046304541,0.007123776,0.024042743,0.495102404,0.081032947,0.163846839,0.089937667,6.35E-14
0.001828668,0.002110001,0.483752989,0.003657336,0.020537347,0.079758053,0.050499367,0.267407512,0.064566043,0.025882684,2.52E-16
0.007624494,0.010245413,0.110078628,0.015844651,0.001489159,0.082380272,0.482368358,0.156063855,0.08845604,0.04544913,5.06E-15
0.002817097,0.013737697,0.027127604,0.012972559,0.044969221,0.023719264,0.731645394,0.116509582,0.01603311,0.010468473,2.08E-16
0.014260608,0.014712528,0.003012804,0.011599297,0.236053226,0.062264625,0.450715541,0.075269897,0.07296008,0.059151393,1.58E-14
0.216687422,0.0249066,0.01867995,0.03237858,0.02241594,0.01867995,0.372353674,0.02117061,0.245330012,0.02739726,7.24E-14
0.006276971,5.49E-04,0.006551589,0.741310318,0.018752452,0.003766183,0.081561397,0.016241663,0.024205571,0.100784621,3.82E-18
0.021276596,0.023210832,0.036750484,0.015473888,0.027079304,0.214700193,0.528046422,0.061895551,0.032882012,0.03868472,6.79E-14
0.010382514,0.010382514,0.06557377,0.015300546,0.007103825,0.093442623,0.46284153,0.057923497,0.220765027,0.056284153,2.39E-14
0.008103539,0.00454731,0.058765231,0.018130939,0.004838804,0.039818108,0.551157232,0.16381974,0.084999709,0.06581939,3.82E-15
0.007912088,0.005054945,0.017582418,0.016043956,0.008021978,0.076373626,0.423076923,0.213626374,0.03010989,0.202197802,3.80E-15
0.035358802,0.017868992,0.015072519,0.056924827,0.019859702,0.046971277,0.24158688,0.168120201,0.330220874,0.068015926,4.61E-13
0.012837577,0.004980465,0.006526126,0.044180155,0.010175604,0.00596797,0.531106436,0.188055472,0.09243914,0.103731055,1.07E-15
0.028433476,0.010193133,0.012339056,0.053648069,0.012875536,0.129828326,0.180257511,0.080472103,0.125536481,0.366416309,2.14E-13
0.021940928,0.01350211,0.174683544,0.012658228,0.016033755,0.015189873,0.091139241,0.014345992,0.625316456,0.015189873,1.98E-15
0.007261969,0.01183432,0.310919849,0.011565358,0.004572351,0.029047875,0.314685315,0.006455083,0.27972028,0.023937601,5.58E-16
0.065983058,0.010699955,0.095407936,0.016941596,0.007579135,0.374944271,0.181007579,0.098974588,0.069995542,0.07846634,3.19E-13
0.020006899,0.003104519,0.413590893,0.006553984,0.002069679,0.013797861,0.31148672,0.002759572,0.218006209,0.008623663,7.77E-18
0.077901669,0.001272169,7.48E-04,0.568510065,0.006435681,0.005313178,0.066975978,0.009803188,0.044076929,0.218962808,9.14E-18
0.011452419,0.012714126,0.008929005,0.204250983,0.011161256,0.022468093,0.164555733,0.012665599,0.004755666,0.54704712,3.61E-16
0.028142589,0.016885553,0.028142589,0.020637899,0.013133208,0.112570356,0.472795497,0.082551595,0.208255159,0.016885553,5.60E-14
0.008990318,0.008298755,0.047026279,0.006224066,0.038035961,0.107192254,0.524204703,0.052558783,0.096818811,0.110650069,2.63E-14
0.009004093,0.010914052,0.005457026,0.135334243,0.021282401,0.018826739,0.032196453,0.060845839,0.010095498,0.696043656,4.00E-16
7.28E-04,0.001375516,0.002184643,0.001618254,6.47E-04,0.003074682,0.215470507,0.002265555,0.770369771,0.002265555,6.00E-24
4.92E-04,0.010947799,0.02125161,0.007955148,0.002272899,0.035078415,0.661754678,0.061747102,0.087923328,0.110576559,2.89E-17
0.131054936,0.016099421,0.006072589,0.199124417,0.004801582,0.075413077,0.012992515,0.118768536,0.134726734,0.300946194,5.78E-14
0.021854152,0.006441224,0.034813281,0.037650487,0.008741661,0.060654858,0.59305268,0.085422897,0.03657695,0.11479181,2.08E-14
0.093450209,0.001015763,0.001730559,0.554493811,0.002520597,0.012113916,0.02941951,0.001391972,0.069109514,0.234754148,1.85E-18
4.53E-04,0.916930857,9.06E-04,4.53E-04,0.001094505,0.005208333,0.042006341,0.031665157,6.04E-04,6.79E-04,5.30E-25
0.023889227,0.001825928,0.714090079,0.002434571,0.004260499,0.013085819,0.055538649,0.003956178,0.103621424,0.077297626,7.44E-18
0.016514851,0.004435644,0.008237624,0.014653465,0.002059406,0.059841584,0.264079208,0.476752475,0.017821782,0.13560396,3.32E-16
0.031181944,0.010888933,0.006434369,0.242625223,0.00316769,0.029202138,0.123242922,0.206097802,0.01989705,0.327261928,8.11E-15
0.040994175,0.002578809,0.014183451,0.015339469,0.016273176,0.108976924,0.390734071,0.310435285,0.025076697,0.075407941,9.36E-15
0.258723991,0.00406696,0.016376775,0.179490904,0.004974763,0.044046625,0.161008025,0.044918116,0.028940775,0.257453067,3.65E-14
0.063159027,0.011512804,0.050355068,0.038519475,0.246718313,0.008607704,0.261889391,0.054981709,0.13460297,0.12965354,7.53E-13
0.332246495,0.008710233,0.031859891,0.021938609,0.011411803,0.033723043,0.305184219,0.115096185,0.032791467,0.107038055,9.60E-14
0.005154639,0.007179676,0.027291973,0.028626657,0.167387703,0.072072901,0.443022828,0.048324742,0.098812592,0.102126289,7.54E-14
0.008797251,0.007697595,0.009896907,0.016082474,0.109965636,0.056219931,0.506391753,0.031477663,0.213195876,0.040274914,9.12E-15
0.001682675,0.001472341,0.004627357,0.009394938,0.209352871,0.013110846,0.251980649,0.353782514,0.093598822,0.060996985,1.50E-16
0.004787234,0.003723404,0.010638298,0.003723404,0.003191489,0.010638298,0.458510638,0.015425532,0.478723404,0.010638298,8.63E-19
0.062890478,0.002446368,0.007602559,0.01878058,0.199510726,0.1101242,0.328867143,0.020549492,0.007075649,0.242152804,5.59E-15
0.019068064,0.007534621,0.011828093,0.082712464,0.161973313,0.112093278,0.288336069,0.095003578,0.040914257,0.180536263,5.16E-13
0.021308674,0.005427681,0.01497638,0.026635843,0.107749523,0.063322947,0.340034174,0.008744597,0.128555634,0.283244547,3.41E-14
0.021518106,0.006058496,0.005779944,0.043384401,0.330153203,0.053481894,0.252367688,0.082799443,0.017200557,0.187256267,3.88E-14
0.008005337,0.018679119,0.019346231,0.005336891,0.107404937,0.049366244,0.285523682,0.188792528,0.230820547,0.086724483,8.83E-14
0.02026287,0.010405257,0.188389923,0.003833516,0.256297919,0.025739321,0.078313253,0.36966046,0.016976999,0.030120482,1.49E-14
0.161518987,0.018517179,0.162025316,0.006075949,0.076998192,0.067884268,0.0360217,0.146509946,0.12477396,0.199674503,2.02E-12
0.00307428,0.00583209,0.0330033,0.00669108,0.317690673,0.00311949,0.433473484,0.082824721,0.00388806,0.110402821,6.05E-17
0.008282399,0.002214545,0.057489592,0.008769599,0.038621667,0.007263708,0.513774471,0.011427053,0.206528479,0.145628488,4.58E-16
0.11041036,0.015640767,0.008829465,0.083417423,0.191557349,0.052640431,0.092162799,0.168264379,0.019845274,0.257231752,1.02E-12
0.004902812,0.001171468,0.004989587,0.00264665,0.235334953,0.002733426,0.383634155,0.04230302,0.28110899,0.041174939,9.16E-18
0.007127856,0.016101317,0.060459492,0.013682938,0.282059441,0.015337619,0.258321135,0.165277159,0.051740597,0.129892446,1.18E-13
0.001766304,0.041168478,0.093070652,0.002853261,0.110190217,0.210733696,0.256793478,0.244021739,0.025407609,0.013994565,9.99E-15
0.101565344,0.007020646,0.018981746,0.031566904,0.27510531,0.021373966,0.207031047,0.106453794,0.032659005,0.198242238,3.58E-13
0.003793584,0.003570432,0.069288703,0.010543933,0.01511855,0.002622036,0.334058577,0.002119944,0.515927476,0.042956764,6.16E-18
0.002638087,0.012201154,0.00362737,0.004781533,0.056553998,0.005111294,0.273042045,0.148062655,0.417477329,0.076504534,2.08E-16
0.002037226,0.004907862,0.008195203,0.06982128,0.184044819,0.006296879,0.328780443,0.060746365,0.099361052,0.235808871,3.10E-15
0.036033558,0.009077156,0.022967955,0.009352221,0.095722734,0.188007152,0.302571861,0.063540091,0.005776372,0.266950901,3.75E-14
0.001414427,0.001779441,0.001140667,0.003832641,0.356572524,0.005566455,0.314732856,0.159054615,0.052470685,0.103435689,5.93E-18
0.006058739,0.004929144,0.048469912,0.011193264,0.059149723,0.059868556,0.27623742,0.045081125,0.323269665,0.165742452,3.83E-14
0.046944735,0.009366907,0.003085569,0.023802964,0.437765166,0.102319687,0.133065183,0.055760648,0.010028101,0.177861039,1.91E-14
0.02671558,0.002762192,0.005049633,0.030125162,0.272464394,0.029477773,0.329866206,0.044410876,0.041735002,0.217393181,1.20E-14
0.004427325,0.001372471,0.001239651,0.005135698,0.693938991,0.109089299,0.028644796,0.070394475,0.016071191,0.069686103,6.61E-18
0.005242846,0.016820797,0.002330154,0.008738076,0.188087089,0.00837399,0.048641957,0.556761086,0.031529892,0.133474113,3.22E-16
0.109689799,0.004477135,0.041893188,0.111395374,0.006502505,0.085811747,0.167039761,0.010553246,0.094659418,0.367977828,7.85E-14
0.101586294,0.001903553,0.005329949,0.489467005,0.008724619,0.013959391,0.016909898,0.029441624,0.091085025,0.24159264,6.73E-16
0.165286087,0.021168891,0.033325663,0.083486731,0.013959196,0.043871759,0.071099862,0.127013346,0.042721276,0.398067188,9.16E-13
0.020185636,0.009101559,0.036856808,0.013246823,0.010363161,0.008831216,0.53374786,0.079120483,0.151662612,0.136883842,7.20E-15
0.004608681,0.011647394,0.039508966,0.00678733,0.013658455,0.010390481,0.492039551,0.202111614,0.090372046,0.128875482,2.37E-15
0.004415897,0.030710558,0.02388599,0.010638298,0.003211562,0.016459253,0.094540345,0.025291048,0.724407868,0.066439181,2.10E-16
0.009279684,0.011257321,0.010496691,0.010800943,0.005780786,0.118049745,0.386628128,0.174412413,0.061915266,0.211379022,7.13E-15
0.003477603,0.005329805,0.036401436,0.001663202,0.001701002,0.013267813,0.655263655,0.078964279,0.153543754,0.05038745,1.01E-17
0.013761468,0.008027523,0.055619266,0.01662844,0.006880734,0.010894495,0.55733945,0.055045872,0.13016055,0.145642202,4.45E-15
0.103846154,0.058653846,0.066346154,0.1125,0.044230769,0.048076923,0.174038462,0.046153846,0.150961538,0.195192308,2.29E-11
0.005169314,8.62E-04,0.00715463,0.017755469,9.36E-04,0.003933174,0.271388972,0.005244231,0.654929577,0.032626611,6.34E-20
0.015640852,0.014584038,0.175050727,0.009130876,0.001056814,0.001902266,0.105216436,0.004734528,0.099002367,0.573681096,2.07E-17
0.003327849,0.014171403,0.014320969,0.001495663,0.001757404,0.561023033,0.08484146,0.103911158,0.006767873,0.208383189,1.24E-17
0.007370124,0.01222362,0.093115226,0.008808197,0.003415423,0.041164839,0.405177063,0.055006292,0.322308107,0.051411109,3.84E-15
0.033672202,0.002668016,0.012466075,0.059616358,0.025484153,0.023506141,0.535719214,0.063526381,0.070334422,0.173007038,1.66E-14
0.008611955,0.001621074,0.047467072,0.003444782,0.002431611,0.038196555,0.721631206,0.056788247,0.074417427,0.045390071,2.93E-17
0.0232,0.0104,0.0712,0.0152,0.0144,0.0328,0.4096,0.1544,0.1904,0.0784,1.16E-13
0.001114735,0.001568887,0.004293795,4.95E-04,2.48E-04,0.004335081,0.164113786,0.027290368,0.312332274,0.484207919,2.71E-21
0.016584686,0.023201149,0.025638793,0.048927001,0.001479998,0.04696818,0.50032647,0.093065773,0.030252906,0.213555043,1.01E-14
0.003858502,0.036523225,0.016464905,0.010809696,0.00223852,0.027834232,0.061765486,0.429324615,0.353980737,0.057200082,8.39E-16
0.012232416,0.050764526,0.063608563,0.026299694,0.049541284,0.017125382,0.437308869,0.195107034,0.095412844,0.052599388,3.77E-13
0.047858942,0.022670025,0.003293935,0.145514435,0.069560163,0.028482852,0.077698121,0.127688432,0.245107537,0.232125557,5.82E-13
0.005998724,0.007275048,0.021952776,0.011869815,0.004339502,0.01901723,0.444288449,0.022080408,0.404850032,0.058328015,2.17E-16
0.01010952,0.00547599,0.01432182,0.02232519,0.0084246,0.125947767,0.570345409,0.01305813,0.00547599,0.224515586,1.72E-16
0.002890302,0.002534572,0.004624483,0.015385299,0.001823114,0.01747521,0.828227133,0.072035217,0.020454444,0.034550225,7.00E-19
0.005470229,0.002033803,0.514061295,0.001332492,0.001262361,0.047478785,0.211655796,0.039063048,0.162669191,0.014973,9.20E-18
0.050151294,0.011375098,0.077552393,0.04953491,0.002073294,0.080634316,0.444357279,0.050487504,0.048582315,0.185251597,7.40E-14
0.187581183,0.027107923,0.008075902,0.231095047,0.018213136,0.033320156,0.220647202,0.051589767,0.042864404,0.17950528,5.04E-13
0.014221319,0.026918926,0.005459971,0.06164688,0.190908514,0.03517237,0.295282839,0.037394451,0.250015872,0.082978858,1.98E-13
0.014149857,0.001875679,0.001513706,0.655171279,0.001645332,0.016321695,0.206324657,0.00440949,0.049458686,0.049129619,1.56E-18
0.016357593,0.005773268,0.00209937,0.474895031,0.003061582,0.019856543,0.05003499,0.004986004,0.066829951,0.356105668,3.40E-17
0.360036702,0.021315641,0.005646527,0.159161491,0.039031621,0.018915867,0.027597403,0.201651609,0.075381141,0.091261999,1.95E-13
0.278175063,0.042866845,0.042786944,0.034916703,0.010107467,0.173904359,0.127561823,0.084095721,0.015261076,0.190323998,9.76E-13
0.071000958,0.01791986,0.007423372,0.169380587,0.001676245,0.074313538,0.08512931,0.035600255,0.117097701,0.420458174,2.97E-14
0.015232195,0.011033741,0.003660847,0.340484358,0.001408018,0.01482259,0.07887461,0.034483641,0.051047053,0.448952947,2.73E-16
0.042672029,0.001266011,0.001414954,0.006478999,0.030011915,0.047736074,0.123398868,0.736595174,0.0059577,0.004468275,1.72E-18
0.450921506,0.042076313,0.011538583,0.038915057,0.002750292,0.033161572,0.108083331,0.010811494,0.167135586,0.134606266,2.04E-14
0.830520933,5.43E-04,8.95E-04,0.017992969,0.002972196,5.11E-04,0.003835091,0.001278364,0.13838287,0.003068073,2.30E-23
0.035043123,0.001270994,0.001180209,0.639885005,7.87E-04,0.006082615,0.01252837,0.016886064,0.026509305,0.259827508,2.35E-19
0.002773995,0.233646038,0.002900086,0.488349221,7.06E-04,0.006682806,9.33E-04,0.005800171,0.091491401,0.166717103,3.58E-19
0.007061018,0.045297096,0.003463896,0.612976286,0.010924594,0.003330669,0.14561684,0.065547562,0.036770584,0.069011458,5.99E-16
0.174180553,0.105255448,0.005054019,0.495770005,0.026698407,0.003589086,0.001464933,0.038088262,0.005603369,0.144295916,1.99E-16
0.00661157,0.09338843,0.083471074,0.167768595,0.018181818,0.095867769,0.052892562,0.023966942,0.391735537,0.066115702,4.95E-13
0.001189768,0.001427722,0.345389649,0.001189768,0.001189768,0.44164188,0.069720405,0.001903629,0.133967876,0.002379536,1.55E-20
0.001695326,0.003148462,0.35868249,0.003148462,0.004843788,0.341244853,0.052555098,0.007750061,0.224267377,0.002664083,2.42E-18
0.001529553,0.001092538,0.516442696,0.003823883,0.001966568,0.073200044,0.267125533,0.002075822,0.131323063,0.001420299,4.91E-20
0.003875135,0.003659849,0.503552207,0.002368138,0.002583423,0.09752422,0.272766416,0.004951561,0.103982777,0.004736276,2.83E-18
0.041305271,0.007278462,0.010675077,0.436829017,0.004670346,0.016133924,0.088130042,0.05847031,0.02474677,0.311760781,4.20E-15
0.121505376,0.025268817,0.015591398,0.631182796,0.020430108,0.012903226,0.02688172,0.025268817,0.040322581,0.080645161,1.76E-14
0.084016973,0.017821782,0.023338048,0.456718529,0.018953324,0.021782178,0.030410184,0.023620934,0.072842999,0.25049505,8.64E-14
0.080635805,0.002049735,0.00154697,0.663031287,0.010326024,0.013535986,0.01593379,0.018834358,0.023049851,0.171056194,2.80E-17
0.032511504,0.018668862,0.007594747,0.080848517,0.002319578,0.049459389,0.058999588,0.009240899,0.34988215,0.390474765,3.18E-15
0.157455335,0.009684421,0.0122725,0.201661379,0.009559192,0.056395058,0.00901653,0.007388546,0.025004174,0.511562865,1.73E-15
0.136582978,0.340583258,0.004825512,0.02692496,0.007832716,0.012588293,0.008392195,0.028953074,0.054409399,0.378907616,2.99E-15
0.021203727,0.002770083,0.03933518,0.002316797,0.067086376,0.108536892,0.264920675,0.013145303,0.005489801,0.475195165,3.54E-16
0.044866192,0.003870646,0.008906647,0.074083323,0.198817996,0.044325134,0.008282349,0.005785158,0.049777334,0.561285221,1.35E-15
0.010535658,0.002805692,0.011795356,0.010077586,0.164905952,0.13724985,0.373586418,0.1470984,0.027398437,0.114546652,1.37E-14
0.008120748,9.35E-04,0.001955782,0.001658163,0.760161565,0.056037415,0.074659864,0.031420068,0.051360544,0.013690476,1.73E-18
0.032696811,0.012340119,0.004863988,0.042244641,0.009187534,0.013421005,0.59331652,0.06998739,0.130697172,0.091244821,5.06E-15
0.00288062,0.001275028,0.010672459,0.001322252,0.051756706,0.009491878,0.454854552,0.034614658,0.431526256,0.001605591,2.78E-19
0.149100355,0.003170722,0.001719066,0.281544868,0.348741261,0.037437445,0.028307293,0.028192688,0.04534515,0.076441151,8.26E-15
0.010885181,0.0029285,0.002210189,0.026853796,0.511990275,0.08022986,0.178196486,0.013924191,0.041275279,0.131506244,1.05E-15
0.014321678,0.008615385,0.006377622,0.041734266,0.075300699,0.021706294,0.561398601,0.141370629,0.026741259,0.102433566,1.17E-14
0.004009623,0.002405774,0.001603849,0.00294039,0.475808607,0.006415397,0.200213847,0.042769313,0.259823577,0.004009623,1.24E-18
0.090300483,0.066557683,0.081036899,0.016425346,0.015491203,0.117312782,0.245056827,0.031060252,0.235715398,0.101043126,2.64E-12
0.012504955,0.004901078,0.047821543,0.001657717,0.014414934,0.832534506,0.046614292,0.003910051,0.024703593,0.010937331,2.87E-18
0.016851327,0.002370523,0.001391394,0.004844112,0.279721721,0.466426179,0.182633342,0.00994589,0.009018294,0.026797217,1.54E-17
0.00234501,0.006302213,0.29591089,0.001758757,0.003664077,0.592408032,0.044115492,0.031511066,0.002638136,0.019346329,1.18E-18
0.003590107,0.002127471,0.003989008,0.004919777,0.163327719,0.033419023,0.490071802,0.054959667,0.22564489,0.017950536,8.93E-17
0.018057922,0.005062059,0.133609151,0.003942565,0.173132149,0.051399367,0.354052081,0.005110733,0.153954734,0.101679241,1.21E-14
0.002708305,0.001437742,0.004547278,0.002240203,0.612010165,0.097699612,0.182091748,0.03132941,0.047813294,0.018122242,1.17E-17
0.008880431,0.002378687,0.002854424,0.007136061,0.670948303,0.046146527,0.16967967,0.058039962,0.023311132,0.010624802,3.25E-17
